#,Job_ID,WeatherFile,ModelFile,@@P1@@,@@P2@@,@@P3@@,@@P4@@,@@P5@@,@@P6@@,@@P7@@,@@P8@@,@@P9@@,@@P10@@,@@P11@@,@@P12@@,@@P13@@,@@P14@@,@@P15@@,@@location@@,c0: A1,c1: A2,c2: A3,c3: A4,c4: A5,c5: A6,c6: A7,c7: A8,c8: P1,c9: P2,c10: P3,c11: P4,c12: P5,c13: P6,c14: P7,c15: P8,c16: Ptimestamp,c17: SPC_SenI_Fac,c18: SPC_SenD_Fac,c19: SPC_Lat_Fac,c20: SPC_Tot_Fac,c21: Ptime_SPC,c22: SPC_SenSizing_Fac,c23: SPC_SenI2_Fac,c24: SPC_SenI+D_Fac,c25: SPC_AirFrac,c26: SPC_AirFlow,c27: SPC_AirFlowperSPC,c28: P1_June,c29: P2_June,c30: P3_June,c31: P4_June,c32: P5_June,c33: P6_June,c34: P7_June,c35: P8_June,c36: SPC_ET_June,c37: P1_July,c38: P2_July,c39: P3_July,c40: P4_July,c41: P5_July,c42: P6_July,c43: P7_July,c44: P8_July,c45: SPC_ET_July,c46: P1_August,c47: P2_August,c48: P3_August,c49: P4_August,c50: P5_August,c51: P6_August,c52: P7_August,c53: P8_August,c54: SPC_ET_August,c55: An_Tes1,c56: P_Test1,c57: P_Time_Test1,c58: An_Tes2,c59: P_Test2,c60: P_Time_Test2,c61: An_Tes3,c62: P_Test3,c63: P_Time_Test3,c64: Cooling_Not_Met
1089,08_SR_Dir_Ch_Case_Large_0370,EGY_Cairo_SR_Dir_Ch-1.2_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C2,5526895.45,941075.94,181961.36,307200.64,189118.63,0,0,0,1781534.09,490092.02,71118.44,65018.28,36268.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1761183.1,467122.13,76562.84,62192.77,36268.84,0,0,0,1651208.34,1770580.29,484605.53,66774.32,63895.07,36268.84,0,0,0,1520189.17,1781534.09,490092.02,71118.44,65018.28,36268.84,0,0,0,1574840.9,5583359.09,2985379.72,0,4830592.68,2581959.68,0,0,0,0,0.17
1090,08_SR_Dir_Ch_Case_Large_0371,EGY_Cairo_SR_Dir_Ch-1.25_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C2,5541964.5,949276.01,183632.47,310408.57,191108.58,0,0,0,1785646.66,493394,71326.04,65376.9,36513.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765207.3,470269.34,76828.55,62559.69,36513.2,0,0,0,1662691.39,1774716.09,487870.55,67132.97,64162.85,36513.2,0,0,0,1532547.34,1785646.66,493394,71326.04,65376.9,36513.2,0,0,0,1585099.97,5634027.12,2998111.09,0,4880369.51,2588670.01,0,0,0,0,1.5
1091,08_SR_Dir_Ch_Case_Large_0372,EGY_Cairo_SR_Dir_Ch-1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C2,5471642.82,909779.94,175413.81,296190.44,182719.75,0,0,0,1764885.89,476086.16,71000.87,63457.3,35305.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745571.85,454708.9,75753.36,60768.03,35305.04,0,0,0,1608055.39,1754744.34,471727.59,65845.51,62829.68,35305.04,0,0,0,1478869.58,1764885.89,476086.16,71000.87,63457.3,35305.04,0,0,0,1540430.05,5385940.06,2946429.25,0,4636591.42,2545167.06,0,0,0,0,0
1092,08_SR_Dir_Ch_Case_Large_0373,GBR_London_SR_Dir_Ch-1.05_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C6,4519481.38,176437.55,129380.25,189234,117428.95,0,0,0,1556424.17,296484.54,71040.8,43998.28,25864.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556424.17,296484.54,71040.8,43998.28,25864.03,0,0,0,1351907.59,1460778.84,222907.21,50070.15,42900.94,25864.03,0,0,0,1111793.08,1475676.21,236166.07,51706.64,42902.94,25864.03,0,0,0,1133587.3,1349755.63,1945628.25,0,1268531.08,1746207.66,0,0,0,0,0
1093,08_SR_Dir_Ch_Case_Large_0374,GBR_London_SR_Dir_Ch-1.1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C6,4533265.88,180181.72,131226.66,194173.43,120683.44,0,0,0,1562020.29,300706.5,71481.29,44563.65,26232.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562020.29,300706.5,71481.29,44563.65,26232.34,0,0,0,1369585.99,1463831.4,219972.44,54956.54,43633.57,26232.34,0,0,0,1188567.14,1479548.24,238690.95,52078.17,43510.27,26232.34,0,0,0,1148077.65,1379335.54,1963323.31,0,1297819.82,1765186.35,0,0,0,0,0
1094,08_SR_Dir_Ch_Case_Large_0375,GBR_London_SR_Dir_Ch-1.15_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C6,4546357.43,183876.14,133060.79,198741.84,123678.04,0,0,0,1567552.18,304829.64,71971.01,45122.99,26592.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567552.18,304829.64,71971.01,45122.99,26592.02,0,0,0,1387696.97,1468256.29,222933.41,55472.91,44221.43,26592.02,0,0,0,1205248.24,1483662.3,241400.9,52531.62,44101.24,26592.02,0,0,0,1163200,1408607.78,1981559.95,0,1326782.58,1784687.5,0,0,0,0,0
1095,08_SR_Dir_Ch_Case_Large_0376,GBR_London_SR_Dir_Ch-1.2_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C6,4560225.9,187598.38,134931.22,203859.58,126836.1,0,0,0,1572740.06,308698.59,72422.29,45653.12,26929.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572740.06,308698.59,72422.29,45653.12,26929.53,0,0,0,1405524.56,1472846.77,226124.58,55988.76,44767.37,26929.53,0,0,0,1222038.54,1487988.43,244371.13,53000.68,44650.56,26929.53,0,0,0,1178480.24,1438802.49,1999614.14,0,1356663.73,1803874.77,0,0,0,0,0
1096,08_SR_Dir_Ch_Case_Large_0377,GBR_London_SR_Dir_Ch-1.25_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C6,4573724.32,191365.15,136799.71,208579.75,129979.08,0,0,0,1578373.13,312931.4,72885.96,46220.46,27298.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578373.13,312931.4,72885.96,46220.46,27298.79,0,0,0,1423364.42,1477291.67,229072.9,56510.42,45373.05,27298.79,0,0,0,1238832.41,1492135.68,247057.42,53483.49,45259.46,27298.79,0,0,0,1193826.41,1469379.76,2018287.13,0,1386937.02,1822844.02,0,0,0,0,0
1097,08_SR_Dir_Ch_Case_Large_0378,GBR_London_SR_Dir_Ch-1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C6,4505565.89,172727.87,127483.35,184150.41,114203.64,0,0,0,1550900.97,292208.1,70730.44,43434.93,25490.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550900.97,292208.1,70730.44,43434.93,25490.98,0,0,0,1334892.27,1458055.23,221121.16,50120.22,42286.36,25490.98,0,0,0,1101973.1,1471799.18,233602.9,51379.29,42289.49,25490.98,0,0,0,1119234.34,1320161.25,1928824.35,0,1239269.03,1728063.75,0,0,0,0,0
1098,08_SR_Dir_Ch_Case_Large_0379,GRC_Athens_SR_Dir_Ch-1.05_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C3,5135505.06,626726.73,160005.91,270777.03,170653.01,0,0,0,1698269.73,421523.39,66925.52,58315.67,32468.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619738.99,341328.11,73290.18,53615.54,32468.64,0,0,0,1550495.5,1689062.44,414804.82,65330.57,57421.89,32468.64,0,0,0,1456216.42,1698269.73,421523.39,66925.52,58315.67,32468.64,0,0,0,1490868.48,3866073.16,2703559.75,0,3379780.79,2206589.76,0,0,0,0,0
1099,08_SR_Dir_Ch_Case_Large_0380,GRC_Athens_SR_Dir_Ch-1.1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C3,5149709.5,634184.08,161631.11,274030.52,172521.41,0,0,0,1703545.8,425478.86,67606.56,58650.54,32773.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623218.25,343663.46,73632.45,54112.51,32773.31,0,0,0,1563854.72,1693116.3,418697.21,65124.65,57484.61,32773.31,0,0,0,1462216.5,1703545.8,425478.86,67606.56,58650.54,32773.31,0,0,0,1505115.94,3913764.18,2723393.25,0,3426627.66,2216516.79,0,0,0,0,0
1100,08_SR_Dir_Ch_Case_Large_0381,GRC_Athens_SR_Dir_Ch-1.15_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C3,5164676.08,641545.79,163242.07,277746.15,174799.7,0,0,0,1707999.89,429275.25,67568,59054.39,33065.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1626658.21,346073.57,73896.08,54586.3,33065.74,0,0,0,1576682.86,1697619.52,422433.09,65385.66,57698.51,33065.74,0,0,0,1474188.02,1707999.89,429275.25,67568,59054.39,33065.74,0,0,0,1513809.11,3961921.92,2747111.45,0,3474029.28,2231312.98,0,0,0,0,0
1101,08_SR_Dir_Ch_Case_Large_0382,GRC_Athens_SR_Dir_Ch-1.2_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C3,5179174.03,648938.3,164899.58,281221.83,176771.95,0,0,0,1713365.82,433137.03,68284.51,59544.56,33363.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627501.85,346568.01,73457.46,55076.67,33363.2,0,0,0,1580988.31,1703922.36,426975.34,65527.59,59019.71,33363.2,0,0,0,1488365.33,1713365.82,433137.03,68284.51,59544.56,33363.2,0,0,0,1531484.56,4010540.71,2758867.64,0,3521894.18,2243377.99,0,0,0,0,0
1102,08_SR_Dir_Ch_Case_Large_0383,GRC_Athens_SR_Dir_Ch-1.25_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C3,5193441.03,656310.77,166537.47,284501.69,178748.73,0,0,0,1718612.92,436916.65,68980.07,60025.35,33654.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631130.62,349086.97,73803.37,55549.44,33654.33,0,0,0,1594318.62,1708072.28,430701.19,65557.84,59122.39,33654.33,0,0,0,1496722.71,1718612.92,436916.65,68980.07,60025.35,33654.33,0,0,0,1549131.08,4058324.64,2778675.73,0,3568960.21,2255399.9,0,0,0,0,0
1103,08_SR_Dir_Ch_Case_Large_0384,GRC_Athens_SR_Dir_Ch-1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C3,5119578.2,619126.6,158347.21,266653.2,168108.82,0,0,0,1693082.24,417115.62,66803.93,57997.05,32129.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616441.23,339284.44,72935.85,53055.3,32129.12,0,0,0,1536787.8,1683965.8,410467.3,65143.24,57189.61,32129.12,0,0,0,1444878.25,1693082.24,417115.62,66803.93,57997.05,32129.12,0,0,0,1483233.27,3817854.47,2675723.43,0,3332258.2,2194036.88,0,0,0,0,0
1104,08_SR_Dir_Ch_Case_Large_0385,PRT_Lisbon_SR_Dir_Ch-1.05_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C5,4960455.45,506491.12,139481.52,247337.07,159820.45,0,0,0,1721242.56,420545.31,94271.76,56365.94,31023.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620753.11,368176.68,51360.92,51155.95,31023.04,0,0,0,1182849.28,1664526.57,411522.24,48950.56,53994.21,31023.04,0,0,0,1147723.96,1721242.56,420545.31,94271.76,56365.94,31023.04,0,0,0,1310772.58,3154424.19,2691287.38,0,2668393.35,1945098.78,0,0,0,0,0
1105,08_SR_Dir_Ch_Case_Large_0386,PRT_Lisbon_SR_Dir_Ch-1.1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C5,4971504.4,512817.81,141091.57,249377.91,160891.82,0,0,0,1720914.35,422407.94,91693.91,56615.55,31160.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624148.76,370763.07,51812.19,51376.53,31160.44,0,0,0,1196077.4,1666087.23,413344.9,48556.06,53989.3,31160.44,0,0,0,1148411.44,1720914.35,422407.94,91693.91,56615.55,31160.44,0,0,0,1315215.95,3198887.4,2696992.31,0,2711840.61,1947021.14,0,0,0,0,0
1106,08_SR_Dir_Ch_Case_Large_0387,PRT_Lisbon_SR_Dir_Ch-1.15_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C5,4984721.92,519500.14,142671.33,252462.45,162762.72,0,0,0,1719813.72,426023.36,86226.58,57100.09,31427.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628086.61,373621.02,52204.68,51797.22,31427.16,0,0,0,1208761.53,1669608.32,416882.91,48487.7,53774.02,31427.16,0,0,0,1155539.3,1719813.72,426023.36,86226.58,57100.09,31427.16,0,0,0,1324635.79,3244261.43,2721942.19,0,2756100.42,1948575.64,0,0,0,0,0
1107,08_SR_Dir_Ch_Case_Large_0388,PRT_Lisbon_SR_Dir_Ch-1.2_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C5,4997962.89,526206.6,144303.66,255504.57,164622.77,0,0,0,1721224.99,429593.51,83325.91,57578.52,31690.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632099.29,376528.85,52629.8,52213.59,31690.53,0,0,0,1221836.85,1673669.76,420376.57,48393.66,54172.49,31690.53,0,0,0,1160438.06,1721224.99,429593.51,83325.91,57578.52,31690.53,0,0,0,1333257.34,3290159.16,2742892.99,0,2800960.61,1952828.08,0,0,0,0,0.33
1108,08_SR_Dir_Ch_Case_Large_0389,PRT_Lisbon_SR_Dir_Ch-1.25_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C5,5008612.47,532543.35,145950.84,257337.51,165455.48,0,0,0,1722430.19,431398.23,82351.4,57820.37,31823.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633927.67,377612.05,53068.35,52387.08,31823.66,0,0,0,1234949.37,1675953.89,422142.59,48542.31,54408.81,31823.66,0,0,0,1169165.66,1722430.19,431398.23,82351.4,57820.37,31823.66,0,0,0,1340490.67,3335454.09,2752586.9,0,2845336.22,1960161.22,0,0,0,0,1
1109,08_SR_Dir_Ch_Case_Large_0390,PRT_Lisbon_SR_Dir_Ch-1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C5,4947007.82,499715.15,137879.01,244185.76,157902.61,0,0,0,1725481.23,417038.13,102746.32,55895.94,30764.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616282.35,364989.86,50747.27,50744.38,30764.32,0,0,0,1168025.78,1660310,408090.2,48773.78,53645.19,30764.32,0,0,0,1138613.07,1725481.23,417038.13,102746.32,55895.94,30764.32,0,0,0,1305019.97,3109521.43,2667720.75,0,2624568.33,1944113.03,0,0,0,0,0
1110,08_SR_Dir_Ch_Case_Large_0391,SGP_Singapore_SR_Dir_Ch-1.05_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C1,6859968.46,2186806.39,204613.34,349432.93,211209.55,0,0,0,1886162.93,572528.63,81095.8,73207.91,40294.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886162.93,572528.63,81095.8,73207.91,40294.07,0,0,0,1535780.96,1859238.87,549380.87,81285.32,69242.08,40294.07,0,0,0,1558685.87,1846769.45,546518.76,72896.34,68023.75,40294.07,0,0,0,1481450.11,1.08E+07,3284823.28,0,5966905.34,2043559.06,0,0,0,0,0
1111,08_SR_Dir_Ch_Case_Large_0392,SGP_Singapore_SR_Dir_Ch-1.1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C1,6874202.73,2196186.91,204409.2,352405.86,213294.49,0,0,0,1889503.23,575795.36,80521.79,73625.57,40523.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889503.23,575795.36,80521.79,73625.57,40523.98,0,0,0,1545091.96,1863205.46,552515.54,81545.07,69584.36,40523.98,0,0,0,1569044.97,1850796.64,549637.1,73220.52,68378.51,40523.98,0,0,0,1492039.71,1.08E+07,3295959.56,0,5990197.06,2052194.39,0,0,0,0,0
1112,08_SR_Dir_Ch_Case_Large_0393,SGP_Singapore_SR_Dir_Ch-1.15_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C1,6887446.98,2205684.22,204246.1,354887.26,214723.15,0,0,0,1893270.57,579402.85,79966.53,74086.8,40777.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893270.57,579402.85,79966.53,74086.8,40777.87,0,0,0,1555146.64,1867746.01,555977.18,81985.74,69968.7,40777.87,0,0,0,1580870.47,1854814.06,553080.71,73209.54,68709.42,40777.87,0,0,0,1499738.76,1.08E+07,3308012.67,0,6013020.36,2053018.19,0,0,0,0,0
1113,08_SR_Dir_Ch_Case_Large_0394,SGP_Singapore_SR_Dir_Ch-1.2_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C1,6900836.28,2214445.12,204012.34,357759.73,216712.83,0,0,0,1897020.32,582846.03,79590.53,74527.03,41020.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897020.32,582846.03,79590.53,74527.03,41020.21,0,0,0,1564946.47,1872121.18,559281.22,82437.83,70345.41,41020.21,0,0,0,1593145.34,1858598.08,556367.53,73146.24,69027.58,41020.21,0,0,0,1506920.1,1.09E+07,3320555.88,0,6034005.77,2061422.61,0,0,0,0,0
1114,08_SR_Dir_Ch_Case_Large_0395,SGP_Singapore_SR_Dir_Ch-1.25_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C1,6911441.8,2222226.5,203918.24,359637.77,217753.03,0,0,0,1900401.95,586100.03,79093.86,74921.87,41249.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900401.95,586100.03,79093.86,74921.87,41249.68,0,0,0,1575403.81,1875305.17,562409.85,81995.71,70613.41,41249.68,0,0,0,1596345.14,1862058.66,559479.87,72974.44,69318.16,41249.68,0,0,0,1512648.84,1.09E+07,3330481.82,0,6057362.25,2070109.13,0,0,0,0,0
1115,08_SR_Dir_Ch_Case_Large_0396,SGP_Singapore_SR_Dir_Ch-1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C1,6848216.53,2178220.72,204738.46,347397.31,209953.78,0,0,0,1883155.38,569500.04,81717.2,72820.7,40080.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883155.38,569500.04,81717.2,72820.7,40080.92,0,0,0,1527222.67,1855166.6,546474.74,80687.71,68886.71,40080.92,0,0,0,1545554.72,1843510.79,543627.77,73019.64,67745.94,40080.92,0,0,0,1475506.69,1.08E+07,3274317.03,0,5944261.48,2034908.02,0,0,0,0,0
1188,09_SR_HIR_Ch_Case_Large_0397,CHN_Beijing_SR_HIR_Ch-1.05_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C4,5027232.4,554096.01,163609.18,266064.07,136026.78,0,0,0,2056826.42,565094.67,265457.76,69167.45,38070.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1769404.89,477806.65,71754.1,62737.58,38070.03,0,0,0,1453098.58,1854829.95,544418.53,84137.4,69167.47,38070.03,0,0,0,1425171.77,2056826.42,565094.67,265457.76,69167.45,38070.03,0,0,0,1340236.33,3459362.58,3299798.26,0,2668090.15,2181915.32,0,0,0,0,5.67
1189,09_SR_HIR_Ch_Case_Large_0398,CHN_Beijing_SR_HIR_Ch-1.1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C4,5049536.16,567188.21,166285.53,270036.9,138589.16,0,0,0,2067295.29,571150.24,268721.99,69908.56,38477.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776194.15,482549.24,72718.68,63411.73,38477.99,0,0,0,1475926.81,1861550.54,550252.54,83874.92,69908.58,38477.99,0,0,0,1445577.51,2067295.29,571150.24,268721.99,69908.56,38477.99,0,0,0,1372533.78,3533194.05,3335724.06,0,2738008.81,2203186.2,0,0,0,0,5.33
1190,09_SR_HIR_Ch_Case_Large_0399,CHN_Beijing_SR_HIR_Ch-1.15_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C4,5071236.61,579344.54,169053.27,274408.09,140994.35,0,0,0,2076428.93,575405.43,272793,70429.33,38764.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781354.72,486766.5,72943.39,63843.65,38764.66,0,0,0,1490945.54,1867840.21,554352.04,85257.65,70429.35,38764.66,0,0,0,1469569.86,2076428.93,575405.43,272793,70429.33,38764.66,0,0,0,1396010.06,3607119.59,3359822.71,0,2808661.08,2235241.32,0,0,0,0,5.33
1191,09_SR_HIR_Ch_Case_Large_0400,CHN_Beijing_SR_HIR_Ch-1.2_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C4,5095707.65,592791.06,171779.91,279751.06,143949.26,0,0,0,2085644.52,580592.39,275837.38,71064.13,39114.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789090.42,492471.03,74072.28,64396.49,39114.1,0,0,0,1515665,1875575.54,561667.32,121354.17,71070.01,39114.1,0,0,0,1574507.34,2085644.52,580592.39,275837.38,71064.13,39114.1,0,0,0,1426646.26,3683962.87,3387400.22,0,2881625.18,2258662.18,0,0,0,0,5.33
1192,09_SR_HIR_Ch_Case_Large_0401,CHN_Beijing_SR_HIR_Ch-1.25_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C4,5119121.07,605958.33,174482.22,284548.47,146695.7,0,0,0,2094751.21,585772.32,278781.22,71698.08,39463.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1794204.89,496295.56,74458,64951.74,39463.07,0,0,0,1532049.45,1883416.22,566678.41,123200.86,71703.96,39463.07,0,0,0,1601362.54,2094751.21,585772.32,278781.22,71698.08,39463.07,0,0,0,1457973.85,3761359.52,3415892.52,0,2955437.93,2286047.03,0,0,0,0,5.17
1193,09_SR_HIR_Ch_Case_Large_0402,CHN_Beijing_SR_HIR_Ch-1_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C4,5006285.03,541922.13,160902.92,262227.34,133796.29,0,0,0,2047246.12,559803.11,262173.11,68519.84,37713.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764046.96,473786.21,71338.8,62171.88,37713.54,0,0,0,1435841.56,1847601.63,539320.59,83011.12,68519.86,37713.54,0,0,0,1399718.33,2047246.12,559803.11,262173.11,68519.84,37713.54,0,0,0,1311466.11,3388338.61,3273847,0,2600439.85,2147353.04,0,0,0,0,5.67
1194,09_SR_HIR_Ch_Case_Large_0403,EGY_Cairo_SR_HIR_Ch-1.05_R_Ch-1.epw,Large_Office_DOE_JP1_Sizing_File.imf,1.311,0.049,0.25,6.92716,10.76,10.76,18.58,24,6.7,0.000673,0.000302,5.5,0.2,0,0,C2,5497853.1,926373.78,178643.34,300310.69,184986.4,0,0,0,1771304.67,480424.29,72176.68,64040.45,35626.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751582.02,458852.24,76744.32,61322.2,35626.74,0,0,0,1630297.84,1760868.45,476026,66799.12,63380.07,35626.74,0,0,0,1500415.77,1771304.67,480424.29,72176.68,64040.45,35626.74,0,0,0,1565862.9,5487658.06,2958506.29,0,4735709.62,2563001.72,0,0,0,0,0
