#,Job_ID,WeatherFile,ModelFile,@@P1@@,@@P2@@,@@P3@@,@@P4@@,@@P5@@,@@P6@@,@@P7@@,@@P8@@,@@P9@@,@@P10@@,@@P11@@,@@P12@@,@@P13@@,@@P14@@,@@P15@@,@@location@@,c0: A1,c1: A2,c2: A3,c3: A4,c4: A5,c5: A6,c6: A7,c7: A8,c8: P1,c9: P2,c10: P3,c11: P4,c12: P5,c13: P6,c14: P7,c15: P8,c16: Ptimestamp,c17: SPC_SenI_Fac,c18: SPC_SenD_Fac,c19: SPC_Lat_Fac,c20: SPC_Tot_Fac,c21: Ptime_SPC,c22: SPC_SenSizing_Fac,c23: SPC_SenI2_Fac,c24: SPC_SenI+D_Fac,c25: SPC_AirFrac,c26: SPC_AirFlow,c27: SPC_AirFlowperSPC,c28: P1_June,c29: P2_June,c30: P3_June,c31: P4_June,c32: P5_June,c33: P6_June,c34: P7_June,c35: P8_June,c36: SPC_ET_June,c37: P1_July,c38: P2_July,c39: P3_July,c40: P4_July,c41: P5_July,c42: P6_July,c43: P7_July,c44: P8_July,c45: SPC_ET_July,c46: P1_August,c47: P2_August,c48: P3_August,c49: P4_August,c50: P5_August,c51: P6_August,c52: P7_August,c53: P8_August,c54: SPC_ET_August,c55: An_Tes1,c56: P_Test1,c57: P_Time_Test1,c58: An_Tes2,c59: P_Test2,c60: P_Time_Test2,c61: An_Tes3,c62: P_Test3,c63: P_Time_Test3,c64: Cooling_Not_Met
0,Case_C1_Small_0001,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,1.457142857,0.02,0.439285714,3.571428571,7.142857143,15.14285714,5,24.57142857,0,0.000885714,0.671428571,2.2,0,1,0,C1,121897.48,54035.56,11261.78,0,0,0,0,0,32722.64,19053.69,2277.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32722.64,0,2277.44,0,0,0,0,0,19663.64,31847.4,0,2277.44,0,0,0,0,0,20178.53,31579.21,0,2277.44,0,0,0,0,0,18858.04,143937.32,51244.32,0,77254.62,27073.79,0,66682.71,35498.52,0,0
1,Case_C1_Small_0002,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,1.457142857,0.02,0.439285714,3.571428571,7.142857143,15.14285714,5,21.71428571,0,0.000885714,0.671428571,2.2,0,1,0,C1,155144.53,78935.39,19609.01,0,0,0,0,0,41042.34,27491.25,4026.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41042.34,0,4026.17,0,0,0,0,0,17519.48,39898.99,0,4026.17,0,0,0,0,0,16919.54,39579.93,0,4026.17,0,0,0,0,0,19261.23,197844.15,85516.24,0,120205.68,36617.28,0,77638.48,60159.77,0,0
2,Case_C1_Small_0003,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,1.457142857,0.02,0.439285714,3.571428571,7.142857143,15.14285714,5,21.71428571,0,0.003628571,0.671428571,2.2,0,1,0,C1,206994.81,130783.49,19611.18,0,0,0,0,0,53400.52,37982.84,4026.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53367.19,0,4026.17,0,0,0,0,0,22525.95,52162.67,0,4026.17,0,0,0,0,0,24120.31,52271.29,0,4026.17,0,0,0,0,0,25034.48,371552.79,106385.08,0,166473.09,54445.79,0,205079.7,68542.69,0,1776.17
3,Case_C1_Small_0004,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,1.457142857,0.02,0.196428571,3.571428571,7.142857143,15.14285714,5,21.71428571,0,0.003628571,0.671428571,2.2,0,1,0,C1,198705.44,124616.29,17489.01,0,0,0,0,0,49980.94,34917.66,3671.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49824.46,0,3671.77,0,0,0,0,0,20992.42,49272.47,0,3671.77,0,0,0,0,0,20862.07,49620.36,0,3671.77,0,0,0,0,0,22906.29,360003.46,99520.96,0,158301.08,52519.44,0,201702.38,65646.29,0,1865.83
4,Case_C1_Small_0005,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.371428571,0.02,0.196428571,3.571428571,7.142857143,15.14285714,5,21.71428571,0,0.003628571,0.671428571,2.2,0,1,0,C1,197224.82,123409.06,17215.62,0,0,0,0,0,49554.49,34531.89,3631.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49399.21,0,3631.09,0,0,0,0,0,20556.02,48854.69,0,3631.09,0,0,0,0,0,20526.4,49184.64,0,3631.09,0,0,0,0,0,22521.05,357345.05,98698.06,0,156639.97,52041.11,0,200705.07,65280.86,0,1885.33
5,Case_C1_Small_0006,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.371428571,0.02,0.196428571,3.571428571,7.142857143,6,5,21.71428571,0,0.003628571,0.671428571,2.2,0,1,0,C1,157626.76,106436.56,14108.22,0,0,0,0,0,38500.34,28758.03,3024.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38370.76,0,3024.24,0,0,0,0,0,16883.49,37897.17,0,3024.24,0,0,0,0,0,15311.77,38365.54,0,3024.24,0,0,0,0,0,17190.98,319677.36,85793.71,0,134150.98,45657.05,0,185526.38,58977.94,0,2420.83
6,Case_C1_Small_0007,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.371428571,0.18,0.196428571,3.571428571,7.142857143,6,5,21.71428571,0,0.003628571,0.671428571,2.2,0,1,0,C1,157811.46,106608.13,14121.35,0,0,0,0,0,38521.15,28776.87,3026.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38391.55,0,3026.21,0,0,0,0,0,16846.78,37917.75,0,3026.21,0,0,0,0,0,15320.07,38386.14,0,3026.21,0,0,0,0,0,17198.15,320155.1,85836.41,0,134393.13,45673.22,0,185761.96,59003.63,0,2420.33
7,Case_C1_Small_0008,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.371428571,0.18,0.196428571,3.571428571,15.71428571,6,5,21.71428571,0,0.003628571,0.671428571,2.2,0,1,0,C1,191168.11,120439.97,16604.45,0,0,0,0,0,48155.76,33530.43,3525.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48005.92,0,3525.91,0,0,0,0,0,20194.21,47478.39,0,3525.91,0,0,0,0,0,19551.58,47857.06,0,3525.91,0,0,0,0,0,21542.5,350777.18,96501.44,0,152481.79,50970.33,0,198295.38,64286.93,0,1962.17
8,Case_C1_Small_0009,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.371428571,0.18,0.196428571,7,15.71428571,6,5,21.71428571,0,0.003628571,0.671428571,2.2,0,1,0,C1,195291.09,123554.62,17612.79,0,0,0,0,0,50090.33,35279.74,3711.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49933.19,0,3711.17,0,0,0,0,0,20921.35,49296.49,0,3711.17,0,0,0,0,0,20919.95,49429.55,0,3711.17,0,0,0,0,0,22794.89,356281.32,100163.16,0,156392.89,52242.49,0,199888.43,65913.02,0,1921.33
9,Case_C1_Small_0010,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.371428571,0.18,0.196428571,7,15.71428571,6,5,21.71428571,0,0.003628571,0.671428571,2.2,0,0.428571429,0,C1,187192.23,121268.07,17290.57,0,0,0,0,0,49945.14,35148.42,3697.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49788.36,0,3697.3,0,0,0,0,0,20800.9,49173.47,0,3697.3,0,0,0,0,0,20807.26,49295.53,0,3697.3,0,0,0,0,0,22616.06,350073.9,99877.31,0,152888.29,52105.77,0,197185.61,65791.29,0,1897.17
10,Case_C1_Small_0011,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.371428571,0.18,0.196428571,7,15.71428571,6,5,21.71428571,0,0.003628571,0.671428571,4.085714286,0,0.428571429,0,C1,131222.35,65298.19,17290.57,0,0,0,0,0,33722.79,18926.07,3697.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33638.37,0,3697.3,0,0,0,0,0,20800.9,33307.28,0,3697.3,0,0,0,0,0,20807.26,33373,0,3697.3,0,0,0,0,0,22616.06,350073.9,99877.31,0,152888.29,52105.77,0,197185.61,65791.29,0,1897.17
11,Case_C1_Small_0012,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.371428571,0.18,0.196428571,7,15.71428571,6,13.57142857,21.71428571,0,0.003628571,0.671428571,4.085714286,0,0.428571429,0,C1,119967.16,57163.4,14170.17,0,0,0,0,0,30435.32,14004.04,3028.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30435.32,0,3028.86,0,0,0,0,0,14794.39,29794.3,0,3028.86,0,0,0,0,0,14611.97,29577.58,0,3028.86,0,0,0,0,0,13349.27,318314.78,85526.3,0,134395.24,45387.44,0,183919.53,58415.33,0,2734.5
12,Case_C1_Small_0013,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.371428571,0.18,0.196428571,7,15.71428571,6,13.57142857,21.71428571,0,0.003628571,1.5,4.085714286,0,0.428571429,0,C1,124152.1,60264.94,15253.57,0,0,0,0,0,31433.76,14825.89,3205.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31433.76,0,3205.45,0,0,0,0,0,16350.1,30716.33,0,3205.45,0,0,0,0,0,15880.13,30583.03,0,3205.45,0,0,0,0,0,18610.22,332205.32,89577.78,0,141011.14,47234.55,0,191194.17,60825.28,0,2536.5
13,Case_C1_Small_0014,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.257142857,3.571428571,11.42857143,8.285714286,5,23.85714286,0,2.00E-04,1.292857143,3.142857143,0,0,0,C1,80592.06,28270.01,10562.42,0,0,0,0,0,22860.43,10529.37,2253.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22860.43,0,2253.96,0,0,0,0,0,18790.77,22375.8,0,2253.96,0,0,0,0,0,18771.98,22250.35,0,2253.96,0,0,0,0,0,18638.22,102268.26,48030.48,0,62325.42,22465.78,0,39942.84,33552.15,0,0
14,Case_C1_Small_0015,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.257142857,3.571428571,11.42857143,8.285714286,5,23.85714286,0,0.002942857,1.292857143,3.142857143,0,0,0,C1,102111.95,49788.9,10563.41,0,0,0,0,0,27958.55,13324.49,2253.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27472.03,0,2253.96,0,0,0,0,0,11369.1,26997.87,0,2253.96,0,0,0,0,0,14492.94,27270.41,0,2253.96,0,0,0,0,0,15956.98,218204.11,65640.54,0,90634.73,35358.52,0,127569.38,45521.86,0,1853
15,Case_C1_Small_0016,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.5,3.571428571,11.42857143,8.285714286,5,23.85714286,0,0.002942857,1.292857143,3.142857143,0,0,0,C1,107862.13,53936.91,12165.6,0,0,0,0,0,29536.06,16913.86,2545.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29469.13,0,2545.09,0,0,0,0,0,17633.74,29078.74,0,2545.09,0,0,0,0,0,16798.34,29172,0,2545.09,0,0,0,0,0,18229.18,231186.29,72050.13,0,98364.86,37800.39,0,132821.43,48610.59,0,1781.67
16,Case_C1_Small_0017,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.5,3.571428571,11.42857143,8.285714286,13.57142857,23.85714286,0,0.002942857,1.292857143,3.142857143,0,0,0,C1,100274.54,48034.67,10480.23,0,0,0,0,0,27143.27,12569.56,2193.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26884.63,0,2193.61,0,0,0,0,0,10590.08,26439.56,0,2193.61,0,0,0,0,0,13769.62,26536.55,0,2193.61,0,0,0,0,0,14343.97,210842.41,63926.16,0,87470.35,33587.85,0,123372.06,44361.28,0,1345.5
17,Case_C1_Small_0018,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.5,3.571428571,20,8.285714286,13.57142857,23.85714286,0,0.002942857,1.292857143,3.142857143,0,0,0,C1,120405.76,53522.21,11874.72,0,0,0,0,0,33388.05,14144.03,2482.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33369.12,0,2482.58,0,0,0,0,0,17239.57,32924.89,0,2482.58,0,0,0,0,0,17143.6,32932.65,0,2482.58,0,0,0,0,0,17451.03,230121.83,70401.74,0,98161.35,36961.68,0,131960.47,47446.07,0,2059.17
18,Case_C1_Small_0019,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.5,3.571428571,20,8.285714286,13.57142857,23.85714286,0,0.002942857,0.464285714,3.142857143,0,0,0,C1,117744.88,51475.51,11260.54,0,0,0,0,0,32850.39,13688.08,2400.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32742.42,0,2400.86,0,0,0,0,0,16366.09,32308.55,0,2400.86,0,0,0,0,0,16306.65,32309.4,0,2400.86,0,0,0,0,0,16492.28,222434.41,68402.62,0,94642.32,35968.91,0,127792.09,46235.45,0,2051.33
19,Case_C1_Small_0020,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.5,3.571428571,20,8.285714286,13.57142857,23.85714286,0,0.002942857,0.464285714,5.028571429,0,0,0,C1,98441.56,32172.2,11260.54,0,0,0,0,0,27717.36,8555.05,2400.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27166.48,0,2400.86,0,0,0,0,0,11393.95,26814.74,0,2400.86,0,0,0,0,0,10697.04,26515.62,0,2400.86,0,0,0,0,0,16492.28,222434.41,68402.62,0,94642.32,35968.91,0,127792.09,46235.45,0,2051.33
20,Case_C1_Small_0021,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.5,3.571428571,20,17.42857143,13.57142857,23.85714286,0,0.002942857,0.464285714,5.028571429,0,0,0,C1,121044.66,37139.16,13423.84,0,0,0,0,0,34400.96,10113.35,2852.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33780.95,0,2852.72,0,0,0,0,0,19771.55,33404.69,0,2852.72,0,0,0,0,0,20995.17,33357.19,0,2852.72,0,0,0,0,0,19150.86,249278.05,77990.22,0,110854.16,41059.89,0,138423.89,50486.1,0,1855.83
21,Case_C1_Small_0022,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.5,3.571428571,20,17.42857143,13.57142857,21,0,0.002942857,0.464285714,5.028571429,0,0,0,C1,151340.28,58138.35,22720.28,0,0,0,0,0,42542.02,18541.14,4868.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42372.51,0,4868.98,0,0,0,0,0,27322.4,41398.69,0,4868.98,0,0,0,0,0,26037.98,41536.51,0,4868.98,0,0,0,0,0,26664.23,353408.03,107680.51,0,171868.92,55404.82,0,181539.11,66807.69,0,68.67
22,Case_C1_Small_0023,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.5,7,20,17.42857143,13.57142857,21,0,0.002942857,0.464285714,5.028571429,0,0,0,C1,155107.13,59684.9,24940.58,0,0,0,0,0,43569.36,19165.56,5271.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43438.32,0,5271.91,0,0,0,0,0,29256.32,42335.91,0,5271.91,0,0,0,0,0,27527.3,42462.29,0,5271.91,0,0,0,0,0,28133.76,359918.97,109855.63,0,177773.01,57651.5,0,182145.96,68801.81,0,57.67
23,Case_C1_Small_0024,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.06,0.5,7,20,17.42857143,13.57142857,21,0,0.002942857,0.464285714,5.028571429,0,0.571428571,0,C1,167246.6,61499.79,25801.98,0,0,0,0,0,43659.29,19229.15,5298.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43521.39,0,5298.25,0,0,0,0,0,29412.88,42426.94,0,5298.25,0,0,0,0,0,27730.52,42546.78,0,5298.25,0,0,0,0,0,28306.89,370493.65,113471.34,0,184824.7,57845.66,0,185668.95,75683.43,0,60.83
24,Case_C1_Small_0025,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.22,0.5,7,20,17.42857143,13.57142857,21,0,0.002942857,0.464285714,5.028571429,0,0.571428571,0,C1,167262.05,61512.9,25804.31,0,0,0,0,0,43659.43,19228.72,5298.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43518.7,0,5298.83,0,0,0,0,0,29424.93,42430.95,0,5298.83,0,0,0,0,0,27730.13,42549.52,0,5298.83,0,0,0,0,0,28308.96,370560.44,113595.93,0,184880.8,57847.41,0,185679.64,75716.11,0,58
25,Case_C1_Small_0026,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,1.185714286,0.22,0.5,7,20,17.42857143,13.57142857,21,0,0.002942857,0.464285714,5.028571429,0,0.571428571,0,C1,168979.18,62445.49,26588.86,0,0,0,0,0,44028.58,19483.45,5413.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43873.24,0,5413.23,0,0,0,0,0,30157.46,42796.35,0,5413.23,0,0,0,0,0,28543.57,42830.15,0,5413.23,0,0,0,0,0,28766.63,375296.57,116513.83,0,188583.05,58540.52,0,186713.52,77019.67,0,52.5
26,Case_C1_Small_0027,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,1.185714286,0.26,0.317857143,4.428571429,15.71428571,15.14285714,20,22.42857143,0,0.004314286,0.671428571,5.028571429,0,0.714285714,0,C1,136914.45,51108.29,16065.19,0,0,0,0,0,33721.81,12345.93,3300.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33709.8,0,3300.02,0,0,0,0,0,16644.37,33179.86,0,3300.02,0,0,0,0,0,15164.06,33001.55,0,3300.02,0,0,0,0,0,15467.11,356449.88,95309.51,0,149511.8,50987.46,0,206938.09,65830.2,0,2671.83
27,Case_C1_Small_0028,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,1.185714286,0.26,0.075,4.428571429,15.71428571,15.14285714,20,22.42857143,0,0.004314286,0.671428571,5.028571429,0,0.714285714,0,C1,127981.24,45139.94,13100.33,0,0,0,0,0,31519.41,10662.86,2780.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31300.2,0,2780.69,0,0,0,0,0,12263.12,31059.1,0,2780.69,0,0,0,0,0,13325.94,30848.55,0,2780.69,0,0,0,0,0,12826.22,327485.43,83744.88,0,132203.3,47808.41,0,195282.13,59840.64,0,2669
28,Case_C1_Small_0029,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,1.185714286,0.26,0.075,4.428571429,15.71428571,15.14285714,20,25.28571429,0,0.004314286,0.671428571,5.028571429,0,0.714285714,0,C1,112795.57,30861.58,12193.02,0,0,0,0,0,29760.86,9127.09,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29169.18,0,2557.92,0,0,0,0,0,11772.64,28696.4,0,2557.92,0,0,0,0,0,10985.91,28536.18,0,2557.92,0,0,0,0,0,12914.31,223360.46,78427.58,0,90071.1,38448.05,0,133289.35,56832.17,0,52.83
29,Case_C1_Small_0030,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.26,0.075,4.428571429,15.71428571,15.14285714,20,25.28571429,0,0.004314286,0.671428571,5.028571429,0,0.714285714,0,C1,112044.89,30244.52,12059.39,0,0,0,0,0,29468.82,8835.04,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28883.25,0,2557.92,0,0,0,0,0,10882.3,28557.71,0,2557.92,0,0,0,0,0,13695.54,28531.44,0,2557.92,0,0,0,0,0,12810.81,218815.1,78427.58,0,88210.19,38346.13,0,130604.91,56832.17,0,26
30,Case_C1_Small_0031,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.26,0.075,4.428571429,15.71428571,6,20,25.28571429,0,0.004314286,0.671428571,5.028571429,0,0.714285714,0,C1,88803.96,25517.62,11907.7,0,0,0,0,0,23792.53,10135.19,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23665.68,0,2557.92,0,0,0,0,0,10062.72,23016.76,0,2557.92,0,0,0,0,0,9367.31,23077.89,0,2557.92,0,0,0,0,0,9580.67,182686.01,76789.33,0,74058.25,34010.72,0,108627.76,55659.59,0,0
31,Case_C1_Small_0032,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.26,0.075,4.428571429,15.71428571,6,20,25.28571429,0,0.004314286,1.5,5.028571429,0,0.714285714,0,C1,89760.04,26252.55,12128.85,0,0,0,0,0,23897.33,10239.99,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23897.33,0,2557.92,0,0,0,0,0,10936.83,23236.18,0,2557.92,0,0,0,0,0,10145.18,23287.83,0,2557.92,0,0,0,0,0,10325.02,187931.18,77445.79,0,76253.56,34891.58,0,111677.62,56130.02,0,0
32,Case_C1_Small_0033,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.1,0.075,4.428571429,15.71428571,6,20,25.28571429,0,0.004314286,1.5,5.028571429,0,0.714285714,0,C1,89754.31,26247.56,12128.11,0,0,0,0,0,23897.15,10239.82,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23897.15,0,2557.92,0,0,0,0,0,10935.29,23236.49,0,2557.92,0,0,0,0,0,10146.82,23288.46,0,2557.92,0,0,0,0,0,10327.25,187896.27,77455.56,0,76239.34,34903.49,0,111656.93,56137.02,0,0
33,Case_C1_Small_0034,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.1,0.075,4.428571429,15.71428571,6,20,25.28571429,0,0.004314286,1.5,5.028571429,0,0.142857143,0,C1,82998.79,25166.57,11943.67,0,0,0,0,0,23871.18,10213.85,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23871.18,0,2557.92,0,0,0,0,0,10831.94,23197.58,0,2557.92,0,0,0,0,0,10009.05,23255.27,0,2557.92,0,0,0,0,0,10209.65,180146.04,77291.8,0,73223.29,34786.67,0,106922.75,56019.55,0,0
34,Case_C1_Small_0035,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.1,0.075,4.428571429,15.71428571,6,20,25.28571429,0,0.004314286,1.5,3.142857143,0,0.142857143,0,C1,98098.73,40266.51,11943.67,0,0,0,0,0,29999.49,16342.15,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29999.49,0,2557.92,0,0,0,0,0,10831.94,28921.73,0,2557.92,0,0,0,0,0,10009.05,29014.03,0,2557.92,0,0,0,0,0,10209.65,180146.04,77291.8,0,73223.29,34786.67,0,106922.75,56019.55,0,0
35,Case_C1_Small_0036,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.1,0.075,1,15.71428571,6,20,25.28571429,0,0.004314286,1.5,3.142857143,0,0.142857143,0,C1,97891.17,40093.17,11909.46,0,0,0,0,0,29967.55,16310.21,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29739.59,0,2557.92,0,0,0,0,0,10221.32,28714.98,0,2557.92,0,0,0,0,0,9551.28,28774.26,0,2557.92,0,0,0,0,0,9678.32,179377.38,77016.37,0,72803.23,34185.88,0,106574.15,55822.81,0,0
36,Case_C1_Small_0037,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.1,0.075,1,15.71428571,6,11.42857143,25.28571429,0,0.004314286,1.5,3.142857143,0,0.142857143,0,C1,99191.27,41393.13,11909.59,0,0,0,0,0,30200.7,16543.37,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30200.7,0,2557.92,0,0,0,0,0,11320.47,29088.11,0,2557.92,0,0,0,0,0,10378.28,29264.31,0,2557.92,0,0,0,0,0,10764.64,185630.92,78100.07,0,75273.9,35276.74,0,110357.02,56598.36,0,0
37,Case_C1_Small_0038,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.1,0.075,1,15.71428571,6,11.42857143,25.28571429,0,0.001571429,1.5,3.142857143,0,0.142857143,0,C1,75069.24,23776.68,5404.01,0,0,0,0,0,21593.34,7030.52,1160.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21435.81,0,1160.4,0,0,0,0,0,7705.01,21014.92,0,1160.4,0,0,0,0,0,6936.35,20107.44,0,1160.4,0,0,0,0,0,6292.79,105270.07,34229.47,0,43794.66,18529.97,0,61475.41,23883.15,0,863.17
38,Case_C1_Small_0039,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.1,0.1,0.075,1,7.142857143,6,11.42857143,25.28571429,0,0.001571429,1.5,3.142857143,0,0.142857143,0,C1,54907.17,18474.07,4335.53,0,0,0,0,0,15534.99,5582.23,931.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15457.06,0,931.69,0,0,0,0,0,5383.55,15094.77,0,931.69,0,0,0,0,0,4750.23,14292.32,0,931.69,0,0,0,0,0,4305.36,84249.27,28566.34,0,33943.5,15667.02,0,50305.77,20700.46,0,677.67
39,Case_C1_Small_0040,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,0.371428571,0.18,0.075,2.714285714,15.71428571,6,17.85714286,22.42857143,0,0.004314286,1.5,3.142857143,0,0.142857143,0,C1,123039.88,65236.06,11915.27,0,0,0,0,0,31625.04,15664.7,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31261.58,0,2557.92,0,0,0,0,0,10369.34,30925.03,0,2557.92,0,0,0,0,0,10375.26,30605.75,0,2557.92,0,0,0,0,0,9667.83,301248.22,78427.58,0,119158.66,43013.1,0,182089.56,56832.17,0,2361
40,Case_C1_Small_0041,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,1.457142857,0.18,0.075,2.714285714,15.71428571,6,17.85714286,22.42857143,0,0.004314286,1.5,3.142857143,0,0.142857143,0,C1,123273.63,65447.18,11937.9,0,0,0,0,0,31625.04,15664.7,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31261.58,0,2557.92,0,0,0,0,0,10447.33,30925.03,0,2557.92,0,0,0,0,0,10480.2,30605.75,0,2557.92,0,0,0,0,0,9738.23,302223.41,78427.58,0,119568.94,43284.29,0,182654.47,56832.17,0,2393.67
41,Case_C1_Small_0042,SGP_Singapore.epw,Small_Office_DOE_JP1_Sizing_File.imf,1.457142857,0.18,0.075,2.714285714,7.142857143,6,17.85714286,22.42857143,0,0.004314286,1.5,3.142857143,0,0.142857143,0,C1,107840.69,63814.7,11928.42,0,0,0,0,0,27109.9,15530.91,2557.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26880.23,0,2557.92,0,0,0,0,0,9900.7,26543.69,0,2557.92,0,0,0,0,0,9462.24,26224.4,0,2557.92,0,0,0,0,0,9269.58,294089.77,78427.58,0,116513.15,43013.1,0,177576.62,56832.17,0,1619.17
